景点11
总体->35943->35912->35825->35662->35527->35515->35460->35294->35240->35175->35124->35115->35092->34978->34962->34954->34822->34821->34752->34732->34635->34628->34587->34560->34538->34507->34483->34470->34454->34360->34314->34294->34291->34283->34271->34269->34266->34244->34235->34216->34149->34102->34096->34090->34085		45个
门口->35583->35477->35458->35443->35369->35291->35035->35018->34977->34959->34842->34768->34768->34475->34186->34169->34168->34120->34117->34096		20个
二十分钟->34096		1个
车程->34096		1个
刚刚->35097->34689->34653->34429->34428->34253->34109->34096->34096		9个
春节->35911->34996->34689->34558->34160->34096		6个
小朋友->35920->35900->35884->35743->35722->35702->35681->35572->35536->35379->35338->35338->35269->35253->35237->35236->35236->35177->35151->35107->35082->35066->35048->34999->34998->34945->34882->34867->34829->34804->34796->34789->34737->34730->34629->34628->34593->34580->34580->34560->34548->34519->34487->34474->34472->34468->34421->34405->34402->34402->34400->34390->34374->34326->34317->34315->34267->34249->34243->34215->34184->34150->34145->34110->34096		65个
开学->34096		1个
游客->35592->35575->35456->35456->35448->35354->35194->35040->35030->34993->34712->34640->34503->34473->34459->34422->34326->34297->34183->34120->34096		21个
中午->35729->35523->35493->35024->34978->34492->34467->34255->34234->34096		10个
十二点->34096		1个
进园->35024->35016->34871->34589->34438->34273->34273->34268->34268->34165->34127->34096		12个
晚上->35516->35273->35043->34761->34683->34680->34573->34546->34489->34478->34476->34467->34439->34398->34367->34293->34182->34126->34107->34102->34102->34096		22个
八点->34624->34476->34096		3个
清明->35365->34725->34636->34583->34554->34422->34244->34120->34096		9个
河街->34583->34554->34422->34120->34096		5个
晚餐->34096		1个
小贵->35899->35272->34919->34149->34096		5个
接受->35688->34349->34154->34096		4个
很漂亮->35901->35901->35886->35882->35856->35845->35840->35796->35780->35775->35756->35730->35717->35702->35679->35660->35648->35606->35591->35584->35576->35554->35545->35534->35520->35516->35514->35493->35491->35452->35405->35399->35380->35369->35365->35319->35278->35273->35246->35239->35215->35194->35189->35188->35177->35156->35142->35133->35132->35127->35124->35114->35097->35084->35083->35070->35069->35041->35038->34988->34981->34970->34942->34942->34926->34925->34924->34920->34885->34853->34851->34805->34788->34779->34761->34749->34747->34743->34716->34709->34637->34632->34622->34611->34609->34593->34565->34558->34553->34532->34530->34529->34505->34501->34488->34487->34486->34462->34426->34366->34336->34311->34249->34248->34154->34134->34123->34122->34120->34096		110个
特别->35873->35869->35855->35802->35801->35787->35774->35773->35686->35686->35686->35662->35603->35537->35448->35434->35393->35364->35357->35348->35336->35292->35216->35195->35168->35168->35168->35103->35027->34977->34927->34897->34868->34864->34854->34833->34752->34713->34710->34683->34668->34660->34653->34644->34644->34640->34639->34606->34595->34576->34562->34554->34548->34543->34536->34505->34497->34485->34469->34467->34441->34416->34411->34398->34387->34386->34378->34374->34365->34323->34310->34302->34290->34260->34228->34216->34204->34200->34165->34156->34134->34124->34120->34120->34096		85个
本来->35303->35202->35093->35071->34689->34571->34413->34096		8个
婚纱->35935->35853->35813->35762->35758->35729->35679->35676->35673->35664->35661->35642->35607->35531->35457->35457->35448->35432->35429->35427->35373->35348->35341->35310->35194->35194->35174->35157->35150->35149->35141->35096->35072->35069->35057->35054->35048->35033->35030->35002->34993->34977->34975->34975->34965->34919->34913->34879->34825->34784->34715->34669->34665->34644->34639->34633->34595->34590->34583->34564->34557->34557->34554->34553->34552->34540->34537->34503->34502->34494->34486->34481->34476->34376->34303->34256->34237->34201->34183->34154->34112->34096		82个
摄影->35833->35824->35679->35676->35661->35642->35620->35531->35467->35429->35348->35296->35296->35096->35072->35069->35054->35043->35030->35002->34734->34715->34665->34633->34595->34591->34583->34564->34503->34486->34303->34256->34237->34211->34209->34183->34099->34096		38个
基地->35679->35676->35661->35620->35341->35072->35069->35054->35033->35024->35013->34643->34639->34595->34583->34486->34381->34211->34112->34101->34099->34096		22个
见到->34580->34302->34244->34096		4个
情侣->35914->35907->35876->35862->35834->35747->35730->35713->35636->35618->35445->35278->35157->35148->35103->35103->34976->34903->34883->34846->34744->34690->34607->34602->34599->34554->34534->34516->34487->34484->34416->34408->34405->34377->34374->34334->34274->34271->34255->34255->34253->34114->34096		43个
拍->35936->35935->35927->35919->35913->35909->35902->35895->35886->35859->35855->35853->35853->35844->35843->35838->35825->35824->35808->35762->35762->35758->35746->35744->35740->35740->35729->35717->35705->35705->35702->35674->35673->35664->35618->35607->35603->35602->35578->35569->35556->35544->35539->35537->35531->35529->35514->35504->35502->35501->35457->35453->35432->35427->35420->35389->35373->35365->35365->35346->35336->35310->35309->35298->35296->35292->35278->35269->35268->35265->35262->35246->35209->35208->35201->35199->35194->35194->35188->35184->35174->35169->35167->35166->35155->35151->35150->35149->35146->35128->35113->35084->35081->35069->35068->35061->35059->35057->35055->35048->35039->35038->35034->34993->34978->34975->34972->34967->34965->34961->34960->34951->34945->34944->34940->34936->34929->34920->34920->34919->34913->34913->34898->34887->34883->34877->34854->34853->34825->34822->34822->34814->34812->34788->34772->34769->34767->34752->34732->34731->34728->34726->34711->34702->34701->34699->34699->34698->34696->34693->34690->34690->34680->34671->34669->34669->34668->34661->34650->34644->34644->34644->34642->34640->34639->34636->34633->34632->34632->34629->34625->34622->34618->34612->34605->34602->34590->34586->34585->34569->34569->34558->34557->34557->34553->34552->34540->34540->34538->34537->34533->34532->34530->34525->34517->34507->34502->34499->34494->34490->34488->34487->34485->34481->34476->34470->34461->34447->34444->34435->34426->34416->34402->34402->34386->34381->34378->34378->34374->34365->34357->34344->34342->34305->34295->34295->34293->34271->34270->34261->34256->34254->34249->34248->34216->34214->34201->34165->34154->34153->34146->34144->34139->34138->34107->34096		246个
婚纱照->35936->35927->35919->35909->35905->35902->35859->35855->35853->35844->35843->35838->35825->35824->35808->35746->35717->35702->35674->35618->35603->35602->35578->35569->35560->35556->35555->35544->35539->35537->35529->35504->35502->35453->35420->35389->35365->35346->35336->35296->35278->35268->35265->35262->35246->35209->35208->35201->35199->35188->35179->35169->35167->35166->35161->35157->35155->35151->35146->35128->35113->35100->35091->35084->35081->35069->35061->35059->35058->35055->35039->35034->35002->34978->34972->34961->34960->34945->34944->34942->34940->34936->34929->34920->34898->34887->34883->34879->34877->34854->34853->34814->34812->34788->34772->34769->34767->34732->34728->34726->34721->34702->34701->34699->34699->34698->34696->34693->34690->34680->34671->34669->34668->34664->34661->34657->34650->34644->34642->34639->34636->34632->34632->34629->34625->34622->34618->34607->34605->34586->34585->34569->34558->34557->34538->34533->34532->34530->34525->34517->34507->34505->34503->34499->34490->34487->34485->34470->34461->34447->34444->34435->34426->34416->34402->34386->34381->34378->34374->34365->34344->34305->34293->34271->34270->34254->34249->34248->34216->34214->34165->34153->34146->34144->34139->34138->34109->34096		178个
开放->35916->35742->35655->35579->35054->34998->34255->34129->34115->34109->34096		11个
没多久->34096		1个
三百多米->34096		1个
刺激->35891->35783->35719->35562->35516->35436->35257->35229->35177->34987->34972->34854->34775->34720->34719->34707->34663->34620->34571->34540->34536->34455->34441->34402->34395->34352->34337->34334->34326->34325->34299->34299->34264->34261->34247->34201->34200->34133->34117->34113->34113->34113->34096		43个
几场->34096		1个
固定->34096		1个
时间->35875->35781->35764->35678->35626->35579->35575->35533->35434->35414->35383->35291->35273->35155->35152->35137->35095->35069->35011->34866->34793->34785->34779->34728->34698->34698->34648->34609->34609->34608->34571->34571->34555->34550->34509->34502->34473->34470->34464->34437->34427->34378->34331->34269->34255->34255->34172->34119->34109->34096->34096		51个
演出->35197->34859->34654->34652->34096		5个
需->35040->34096		2个
安排->34473->34096		2个
前往->34096		1个
观看->34859->34720->34654->34654->34652->34652->34639->34546->34096		9个
一圈->34434->34358->34340->34255->34096		5个
四五个->34096		1个
足够->34832->34357->34096		3个
第二次->35899->35811->35763->35715->35693->35399->35378->35256->35140->35027->34821->34724->34723->34640->34502->34496->34467->34457->34351->34330->34291->34225->34154->34142->34119->34097		26个
不落->34097		1个
遍->34097		1个
小孩->35945->35924->35922->35915->35912->35894->35871->35829->35804->35797->35793->35779->35763->35689->35680->35639->35622->35607->35607->35606->35605->35604->35557->35550->35532->35517->35507->35500->35493->35489->35459->35447->35438->35395->35393->35390->35376->35364->35355->35266->35258->35247->35241->35202->35191->35187->35147->35110->35109->35108->35094->35035->35035->35020->35014->35007->35003->35002->34995->34987->34987->34982->34975->34967->34943->34911->34883->34868->34866->34840->34840->34839->34838->34835->34832->34811->34810->34808->34781->34777->34728->34714->34712->34712->34704->34704->34680->34677->34677->34654->34652->34627->34620->34615->34613->34604->34588->34516->34500->34498->34483->34479->34479->34478->34469->34452->34450->34445->34440->34433->34432->34405->34405->34405->34395->34387->34359->34335->34322->34316->34294->34291->34289->34267->34249->34248->34241->34240->34201->34189->34176->34167->34161->34160->34154->34138->34114->34113->34110->34108->34098		141个
成人->34889->34888->34712->34433->34113->34098		6个
不值->35689->35645->35369->35169->35040->35026->34689->34653->34228->34098		10个
第一次->35617->35579->35564->35326->35304->35168->35069->34964->34847->34821->34800->34791->34634->34499->34340->34323->34305->34163->34142->34142->34099->34099		22个
好玩->35927->35926->35917->35884->35873->35873->35869->35865->35845->35842->35837->35799->35798->35795->35783->35780->35779->35773->35757->35751->35719->35716->35698->35690->35686->35656->35644->35612->35611->35591->35588->35588->35570->35553->35541->35529->35528->35519->35513->35478->35472->35464->35442->35433->35431->35418->35417->35412->35398->35395->35393->35375->35374->35364->35359->35358->35356->35347->35337->35330->35324->35314->35309->35295->35290->35289->35282->35271->35267->35264->35257->35250->35245->35241->35221->35213->35213->35205->35193->35193->35186->35180->35175->35170->35166->35166->35166->35154->35142->35136->35134->35126->35121->35117->35107->35103->35096->35082->35054->35051->35036->35033->35033->35017->35005->34984->34979->34964->34963->34928->34927->34911->34898->34885->34872->34869->34860->34841->34839->34832->34829->34827->34821->34815->34807->34801->34793->34780->34779->34778->34770->34761->34755->34753->34742->34734->34724->34707->34700->34681->34660->34655->34653->34649->34648->34646->34640->34640->34624->34621->34594->34579->34573->34556->34543->34542->34541->34529->34527->34522->34520->34501->34481->34466->34465->34462->34439->34439->34428->34425->34404->34404->34404->34404->34404->34404->34404->34386->34366->34343->34343->34341->34338->34333->34332->34321->34320->34311->34305->34302->34302->34299->34288->34287->34287->34262->34251->34231->34228->34207->34207->34179->34176->34165->34156->34149->34148->34144->34142->34139->34121->34117->34099		213个
新鲜->34759->34099		2个
东西->35908->35900->35843->35807->35804->35791->35751->35748->35679->35645->35558->35556->35503->35443->35397->35306->35295->35234->35114->35067->35057->34989->34967->34928->34868->34810->34749->34749->34749->34630->34627->34607->34506->34470->34457->34384->34366->34352->34314->34311->34302->34278->34250->34213->34106->34099		46个
变->34099		1个
整体->35673->35353->35334->35229->35202->35039->35030->34900->34802->34698->34545->34544->34509->34463->34331->34306->34249->34248->34238->34237->34229->34198->34166->34133->34099		25个
挺不错->35671->35606->35453->35380->35368->35313->35303->35263->35214->35179->34918->34905->34541->34532->34433->34327->34100		17个
实惠->35917->35896->35888->35864->35850->35812->35791->35778->35777->35761->35700->35697->35647->35597->35596->35594->35577->35575->35574->35479->35464->35299->35276->35273->35266->35255->35253->35206->35129->35085->35073->35004->34980->34939->34924->34911->34904->34874->34870->34756->34729->34682->34658->34651->34570->34544->34517->34475->34454->34374->34311->34280->34268->34100		54个
影视->35024->35013->34909->34673->34643->34639->34437->34123->34120->34101->34101		11个
度假村->34909->34673->34437->34428->34338->34123->34123->34120->34101		9个
全国->35119->34654->34652->34337->34101		5个
唯一->35258->35119->35069->34732->34430->34263->34116->34101		8个
婚庆->35562->35173->35119->35032->34920->34688->34654->34652->34586->34123->34101		11个
主题公园->35928->35032->35002->34101		4个
浓郁->34101		1个
欧陆->34101		1个
复古->34101		1个
气息->34101		1个
仿佛->34101		1个
穿越->34101		1个
中世纪->34101		1个
欧洲->35910->34879->34859->34654->34652->34312->34201->34101		8个
山庄->35842->35458->35334->35316->35304->35282->35183->35152->35124->34931->34823->34791->34784->34631->34587->34569->34569->34564->34558->34503->34478->34470->34452->34361->34258->34255->34108->34101		28个
游乐->35840->35623->35607->35602->35600->35559->35543->35413->35381->35294->35286->35204->35054->35038->34971->34866->34833->34826->34794->34765->34713->34708->34704->34654->34652->34560->34548->34546->34546->34540->34527->34507->34476->34473->34459->34441->34433->34402->34401->34397->34378->34353->34272->34228->34167->34163->34157->34152->34145->34133->34110->34102->34101		53个
设施->35832->35655->35623->35607->35602->35600->35592->35559->35496->35450->35439->35409->35358->35353->35323->35322->35262->35204->35177->35112->35053->35046->34949->34866->34861->34861->34826->34794->34753->34727->34720->34713->34708->34704->34654->34652->34560->34548->34547->34543->34540->34538->34527->34515->34507->34483->34473->34459->34454->34418->34415->34402->34401->34378->34353->34341->34272->34249->34248->34228->34227->34223->34152->34140->34110->34102->34101		67个
各项->34865->34101		2个
表演->35856->35796->35686->35686->35631->35631->35589->35567->35530->35517->35458->35434->35418->35396->35382->35375->35366->35342->35277->35271->35261->35245->35221->35213->35205->35202->35200->35180->35169->35160->35152->35138->35135->35105->35099->35071->35071->35054->35041->35027->35027->35012->35010->35002->35002->34984->34972->34961->34952->34928->34919->34917->34917->34883->34882->34865->34794->34759->34759->34754->34754->34754->34738->34731->34728->34709->34704->34698->34698->34683->34669->34654->34654->34654->34653->34652->34652->34652->34641->34632->34629->34612->34575->34573->34549->34547->34547->34546->34542->34542->34527->34519->34518->34515->34513->34510->34492->34492->34476->34474->34473->34473->34473->34473->34473->34472->34463->34445->34439->34433->34398->34398->34387->34387->34381->34355->34338->34328->34287->34249->34244->34229->34216->34201->34184->34167->34149->34123->34117->34109->34109->34102->34101		133个
节目->35496->35367->35291->35280->35203->35202->35200->34927->34883->34759->34738->34720->34632->34573->34467->34365->34312->34286->34182->34102->34101		21个
精彩纷呈->34101		1个
昨天->35423->34987->34272->34119->34102		5个
下午->35543->35226->34884->34836->34624->34575->34551->34544->34532->34493->34473->34437->34390->34360->34341->34340->34255->34144->34113->34107->34102		21个
花都->35910->35886->35837->35072->34680->34144->34102		7个
开->35937->35910->35886->35882->35549->35439->35434->35152->35103->34981->34821->34680->34671->34558->34473->34293->34200->34144->34122->34102		20个
姹紫嫣红->34102		1个
世界->35846->35135->34762->34656->34303->34254->34130->34102		8个
喜欢->35922->35922->35920->35894->35892->35773->35709->35681->35663->35635->35631->35602->35445->35413->35393->35375->35364->35344->35294->35272->35243->35183->35152->35074->35021->34982->34961->34933->34867->34844->34839->34835->34816->34810->34797->34786->34733->34693->34663->34662->34647->34604->34584->34561->34560->34552->34537->34523->34519->34500->34490->34459->34451->34430->34402->34379->34376->34376->34376->34345->34342->34330->34310->34283->34264->34264->34264->34264->34264->34264->34257->34201->34201->34154->34130->34120->34107->34102		78个
错过->35778->34558->34102		3个
小孩子->35892->35663->35601->35424->35361->35335->34932->34842->34826->34728->34722->34640->34638->34630->34627->34620->34607->34534->34502->34463->34424->34397->34379->34365->34310->34261->34240->34234->34232->34232->34207->34189->34183->34156->34155->34124->34102		37个
工作人员->35911->35533->35512->35291->35254->35187->35184->35093->35086->34982->34845->34768->34712->34640->34640->34640->34640->34640->34553->34523->34473->34428->34378->34255->34102		25个
下班->35096->34102		2个
晚一点->34913->34102		2个
夜景->35516->35294->35227->35213->34805->34761->34704->34530->34478->34473->34433->34373->34373->34254->34102		15个
更美->35256->35243->35192->34102		4个
零食->34102		1个
应有尽有->34836->34102		2个
巨贵->34102		1个
机会->35816->35812->35720->35703->35546->35454->35451->35363->35359->35117->35113->35102->35069->35002->34986->34974->34933->34929->34754->34381->34335->34290->34239->34218->34215->34178->34170->34102		28个
买畅->34103		1个
反正->35027->34814->34411->34127->34103		5个
不太值->34103		1个
买个->34433->34103		2个
就行->34103		1个
干净->35363->34962->34859->34748->34597->34259->34104		7个
人少->35575->35424->34843->34105		4个
完美->35276->34867->34736->34105		4个
一家->35833->35796->35637->35373->34865->34862->34630->34627->34619->34549->34467->34274->34272->34239->34154->34154->34106		17个
大小->35833->34862->34619->34274->34272->34106		6个
当天->35727->35681->35437->35155->35046->34551->34416->34407->34379->34369->34117->34107		12个
北->34107		1个
出发->34437->34107		2个
二十多分钟->34107		1个
七点->34107		1个
回来->35523->35144->34951->34688->34683->34532->34107		7个
小吃->35625->35503->35121->34972->34836->34510->34464->34396->34282->34272->34244->34107		12个
消费->35938->35096->34585->34486->34107		5个
拍拍->35042->34366->34311->34116->34109->34107		6个
附上->34107		1个
图片->35700->34381->34107		3个
弟弟->34107->34107		2个
感谢->35536->34548->34107		3个
这位->34107		1个
摄影师->35368->34107		2个
不太好->34124->34108		2个
岁->35413->34987->34961->34267->34173->34108		6个
男孩->34108		1个
票上->34588->34108		2个
景点->35911->35898->35889->35870->35868->35867->35815->35786->35781->35745->35733->35732->35713->35712->35695->35693->35669->35660->35647->35588->35583->35557->35556->35543->35530->35526->35499->35479->35467->35452->35444->35441->35426->35413->35380->35320->35291->35248->35223->35220->35209->35209->35201->35201->35196->35185->35159->35158->35142->35137->35136->35120->35112->35096->35084->35083->35071->35069->35064->35041->35035->35031->35027->35019->35014->34996->34993->34949->34946->34945->34942->34922->34907->34885->34864->34858->34841->34818->34814->34812->34801->34795->34790->34781->34777->34773->34771->34760->34750->34749->34749->34715->34714->34713->34712->34706->34692->34690->34689->34689->34664->34637->34618->34616->34609->34591->34586->34576->34564->34557->34553->34545->34528->34519->34514->34510->34456->34446->34443->34416->34398->34373->34371->34331->34318->34281->34278->34272->34272->34272->34272->34267->34249->34248->34247->34241->34240->34240->34226->34218->34215->34202->34183->34168->34165->34136->34129->34115->34108		149个
免费->35702->35584->35252->35187->35090->35090->35044->34859->34785->34773->34750->34750->34728->34689->34655->34653->34653->34640->34616->34609->34538->34486->34445->34381->34381->34165->34127->34110->34108		29个
动物园->35732->35674->35515->35502->35292->35277->34949->34945->34822->34713->34669->34667->34532->34492->34341->34337->34337->34337->34337->34328->34302->34248->34238->34151->34110->34108		26个
馆->34244->34108		2个
多余->34108		1个
浪费->35748->35137->34967->34880->34819->34571->34473->34473->34177->34108		10个
钱->35706->35580->35401->35285->35235->35090->34985->34939->34892->34819->34640->34640->34411->34384->34348->34297->34293->34177->34108		19个
元旦->35157->34810->34736->34109		4个
新人->35886->35857->35702->35602->35561->35556->35531->35384->35368->35309->35296->35188->35157->35155->35128->35034->34825->34812->34775->34767->34711->34671->34632->34595->34525->34503->34402->34378->34293->34285->34109		31个
看着->35034->34822->34486->34271->34109		5个
幸福->34491->34485->34109		3个
点多->34492->34109->34109		3个
鸟类->34473->34109		2个
海狮->35135->34922->34919->34917->34654->34652->34547->34542->34492->34473->34387->34249->34201->34149->34109		15个
太黑->34109		1个
走->35940->35844->35819->35696->35443->35383->35198->35055->35002->34975->34925->34877->34829->34768->34757->34749->34712->34653->34608->34588->34576->34576->34559->34492->34486->34482->34449->34377->34340->34317->34284->34255->34160->34109->34109		35个
遗憾->35543->35473->35033->34928->34928->34920->34754->34671->34551->34520->34373->34230->34109		13个
太塞->34109		1个
滴滴->34470->34109		2个
路口->34109		1个
几分钟->35587->35437->34486->34109		4个
建筑->35856->35827->35660->35576->35448->35354->35246->35060->34873->34851->34681->34659->34636->34629->34572->34565->34537->34532->34490->34486->34310->34253->34229->34169->34120->34109		26个
很小->35722->35369->34244->34109		4个
清新->35720->35534->34109		3个
文艺->34109		1个
多种->34879->34337->34337->34110		4个
羡慕->34110		1个
单买->34167->34110		2个
贵->35877->35610->35558->35558->35556->35459->35450->35416->35397->35166->35027->34967->34961->34898->34805->34787->34718->34712->34689->34671->34630->34627->34609->34602->34572->34506->34486->34470->34469->34346->34311->34292->34282->34277->34250->34154->34151->34110		38个
富家子弟->34110		1个
标识->35069->34110		2个
不太->35475->35363->35175->34636->34607->34473->34235->34110		8个
显眼->34110		1个
规划->34110		1个
找->35850->35144->34749->34749->34749->34600->34600->34591->34509->34303->34168->34110		12个
不用->35707->35630->35580->35506->35446->35357->35083->34957->34949->34834->34832->34667->34650->34640->34640->34546->34437->34428->34385->34303->34273->34268->34163->34110		24个
麻烦->35725->35721->35613->35592->35551->35300->35074->35059->34600->34524->34502->34284->34271->34267->34110		15个
职员->34110		1个
问->35552->35552->35552->34866->34640->34284->34284->34110		8个
搭理->34110		1个
动物->35732->35515->35402->35277->35277->35027->35012->35002->34975->34952->34945->34882->34728->34552->34519->34492->34400->34337->34337->34337->34336->34303->34302->34287->34274->34248->34238->34231->34216->34203->34151->34110		32个
品种->35498->35203->34947->34537->34337->34245->34110		7个
太少->35327->34987->34656->34607->34555->34376->34110		7个
还常换->34110		1个
带岁->34111		1个
幼儿->34111		1个
谨慎->34111		1个
自驾->34713->34284->34117->34111		4个
小车->35742->34111		2个
停车场->35742->35044->34728->34538->34486->34414->34413->34198->34111		9个
靠近->34244->34111		2个
餐馆->34111		1个
档口->34111		1个
停->34757->34757->34757->34749->34651->34486->34476->34367->34198->34198->34173->34111		12个
粗暴->34111		1个
驱赶->34111		1个
人文环境->34111		1个
极差->34111		1个
汇聚->34767->34112		2个
国内->34767->34112		2个
知名->34767->34586->34112->34112		4个
影楼->34767->34112->34112		3个
巴黎->34112		1个
香港->34112		1个
著名->34112		1个
实业家->34112		1个
嘉利->34112		1个
国际->34112		1个
总裁->34112		1个
何焯辉->34112		1个
投资->34337->34337->34112		3个
兴建->34112		1个
依托->34112		1个
毗邻->34112		1个
港澳->34112		1个
地理位置->34112		1个
优越->34112		1个
游乐场->35922->35674->35656->35562->35408->35382->35248->35231->35203->35141->34949->34918->34838->34811->34671->34670->34640->34639->34636->34628->34584->34582->34580->34554->34532->34518->34492->34442->34434->34433->34429->34398->34395->34328->34326->34302->34266->34261->34253->34249->34248->34162->34144->34113		44个
漂亮->35932->35898->35897->35894->35845->35828->35786->35700->35686->35663->35661->35658->35618->35607->35578->35565->35560->35555->35533->35519->35519->35515->35438->35404->35382->35336->35332->35301->35288->35229->35227->35209->35202->35195->35168->35168->35155->35152->35103->35085->35071->35050->35031->35014->35007->34993->34936->34814->34754->34730->34715->34701->34693->34690->34685->34683->34664->34644->34642->34642->34629->34598->34583->34580->34570->34552->34497->34431->34387->34365->34365->34308->34306->34272->34229->34183->34165->34131->34128->34113		80个
一块->34634->34113		2个
早上->35014->34913->34580->34499->34113		5个
九点->34113		1个
四点->34113		1个
没玩够->34894->34113		2个
自旋->34113		1个
滑车->34113		1个
海盗船->35516->35152->34726->34620->34609->34542->34540->34523->34255->34139->34113		11个
超->35647->35631->35031->34982->34804->34686->34664->34621->34620->34438->34419->34113		12个
心脏->34113		1个
滴->34775->34736->34736->34113		4个
愉快->35666->35594->35580->35562->35532->35514->35426->35411->35308->35214->34710->34627->34418->34348->34113		15个
体验->35943->35818->34735->34720->34629->34584->34393->34361->34252->34217->34208->34198->34179->34164->34158->34149->34118->34113		18个
还阔->34114		1个
下雨->35727->35662->35655->35654->35602->35543->35440->35227->35226->35218->35036->35031->34982->34978->34783->34556->34551->34518->34511->34493->34479->34476->34473->34444->34369->34341->34165->34115		28个
退->34961->34749->34749->34749->34115		5个
照蛮->34116		1个
桥->34754->34449->34448->34393->34389->34388->34371->34360->34358->34356->34354->34347->34338->34325->34292->34291->34288->34287->34261->34256->34253->34252->34231->34230->34229->34194->34177->34177->34173->34160->34155->34149->34149->34149->34140->34131->34131->34126->34126->34120->34116->34116		42个
没上去->34116		1个
没胆->34116		1个
不好->35918->35590->35492->35448->35280->35169->35137->35068->34996->34961->34786->34732->34712->34576->34470->34440->34410->34210->34207->34165->34116		21个
雨天->34826->34390->34116		3个
小虫子->34605->34116		2个
一路->35024->34117		2个
高速->34689->34653->34117		3个
便捷->34947->34382->34117		3个
直达->34117		1个
方便->35936->35934->35930->35921->35918->35917->35906->35898->35896->35887->35879->35876->35875->35868->35867->35864->35863->35860->35855->35850->35848->35826->35822->35817->35798->35794->35792->35786->35784->35781->35780->35778->35774->35771->35770->35767->35761->35753->35750->35735->35716->35707->35702->35700->35694->35691->35688->35685->35677->35675->35671->35669->35668->35668->35667->35653->35652->35649->35647->35645->35643->35638->35632->35630->35616->35612->35608->35594->35589->35587->35583->35582->35580->35570->35568->35566->35564->35522->35520->35519->35512->35511->35510->35509->35506->35501->35495->35488->35487->35484->35480->35478->35477->35446->35445->35437->35423->35419->35390->35386->35362->35359->35347->35346->35345->35330->35325->35311->35308->35304->35298->35291->35274->35265->35251->35250->35242->35224->35220->35209->35201->35194->35187->35185->35172->35160->35158->35152->35144->35139->35130->35111->35098->35093->35089->35087->35083->35076->35075->35074->35073->35066->35063->35056->35043->35042->35035->35031->35024->35013->35006->35004->34997->34997->34995->34994->34991->34981->34977->34973->34966->34962->34949->34939->34937->34934->34932->34930->34923->34916->34914->34907->34904->34902->34892->34892->34884->34874->34857->34856->34851->34842->34829->34809->34764->34763->34759->34758->34756->34752->34749->34729->34706->34690->34654->34649->34648->34642->34629->34601->34589->34576->34572->34570->34566->34564->34558->34548->34525->34523->34509->34498->34498->34496->34487->34486->34480->34478->34473->34473->34437->34424->34398->34390->34382->34374->34340->34308->34306->34303->34302->34299->34284->34273->34273->34268->34268->34244->34240->34226->34186->34165->34139->34136->34117->34117		246个
说说笑笑->34117		1个
很快->35937->35884->35858->35853->35847->35829->35776->35771->35768->35767->35668->35630->35575->35524->35394->35167->35019->34857->34857->34829->34749->34671->34627->34428->34353->34186->34117		27个
到达->34627->34255->34117		3个
目的地->35872->34627->34117		3个
取票->35934->35918->35911->35906->35898->35896->35887->35881->35876->35875->35870->35855->35853->35848->35829->35798->35794->35792->35786->35784->35781->35780->35778->35774->35771->35768->35760->35753->35752->35721->35718->35716->35707->35699->35688->35685->35675->35672->35668->35660->35653->35652->35649->35647->35645->35643->35621->35613->35594->35589->35587->35571->35566->35564->35551->35535->35532->35522->35520->35519->35512->35511->35509->35506->35495->35488->35487->35484->35478->35477->35476->35458->35452->35450->35448->35445->35437->35434->35423->35407->35390->35386->35379->35377->35362->35347->35345->35316->35311->35298->35291->35284->35265->35255->35254->35251->35250->35242->35224->35220->35209->35201->35198->35194->35184->35164->35162->35160->35158->35139->35130->35094->35087->35083->35076->35074->35063->35059->35043->35042->35035->35031->35016->35013->35004->34997->34995->34994->34977->34963->34957->34946->34937->34932->34923->34914->34907->34904->34892->34892->34877->34871->34871->34863->34851->34845->34842->34834->34821->34813->34809->34795->34794->34768->34764->34763->34759->34758->34756->34752->34751->34749->34749->34749->34729->34706->34689->34653->34642->34637->34636->34589->34570->34566->34559->34558->34548->34525->34524->34523->34499->34498->34496->34486->34486->34480->34478->34470->34465->34444->34438->34437->34419->34398->34378->34340->34331->34303->34302->34273->34268->34244->34226->34198->34198->34181->34165->34136->34136->34131->34119->34117		212个
报->34117		1个
名字->34814->34117		2个
即可->34117		1个
入门->35169->34117		2个
高大->34794->34429->34117		3个
电影->35719->35670->35639->35125->35054->34949->34786->34588->34523->34492->34470->34402->34255->34207->34201->34117->34117->34117		18个
袋鼠->34117		1个
跳->34749->34117		2个
摩天轮->35668->35103->34609->34540->34474->34472->34424->34362->34207->34120->34117		11个
滑索->35168->34861->34560->34470->34424->34203->34201->34117		8个
海豚->35631->35002->34754->34117		4个
滑索数->34117		1个
戴上->34117		1个
眼镜->34117		1个
安全带->34117		1个
系好->34117		1个
过山车->35516->34575->34117		3个
吓人->34389->34388->34251->34117		4个
女朋友->35762->35294->35118->34675->34668->34668->34357->34264->34233->34118		10个
短暂->34118		1个
总->35628->34861->34857->34798->34494->34337->34237->34118		8个
感受->35815->34371->34126->34118		4个
足足->34118		1个
一整天->35917->35893->35435->35014->34796->34737->34676->34508->34398->34240->34118		11个
乐趣->34605->34577->34118		3个
无穷->34118		1个
陪->35899->35773->35069->34933->34690->34494->34459->34119		8个
前行->34119		1个
订好->34419->34186->34119		3个
显示->35711->34571->34119		3个
耽搁->34119		1个
等待->35630->34136->34119		3个
发脾气->34119		1个
