景点14
大自然->39613->39545->39537->39514->39491->39485->39480->39464->39362->39351->39270->39253->39218->39172->39159->39152->39135->39134->39126->39124->39117->39101->39100->39099->39087->39085->39074->39072->39036->39004->39000->38981->38969->38957->38956->38935->38911->38898->38884->38873->38870->38856->38849->38842->38830->38821->38818->38810->38799->38766->38761->38755->38746->38740->38737->38719->38710->38709->38665->38664->38663->38636->38628->38627->38624->38605->38605->38585->38578->38576->38572->38561->38541->38527->38514->38511->38501->38500->38498		79个
游客->39643->39571->39371->39305->39305->39305->39303->39238->39235->39233->39043->39013->38986->38970->38676->38674->38674->38626->38620->38581->38578->38534->38529->38512		24个
船上->38512		1个
解说->39241->39203->39188->39181->39045->38979->38923->38777->38700->38628->38512		11个
换票->39266->39266->38947->38837->38837->38512		6个
刷刷->38512		1个
略贵->38969->38514		2个
便宜->39637->39604->39598->39591->39588->39588->39578->39575->39568->39567->39565->39560->39487->39430->39421->39416->39382->39369->39367->39366->39364->39359->39342->39338->39337->39335->39333->39310->39304->39291->39288->39278->39265->39256->39250->39243->39185->39164->39129->39121->39120->39092->39087->39071->39058->39047->38957->38930->38926->38923->38907->38838->38798->38796->38785->38716->38671->38533->38514		59个
更好->39340->39336->39335->39241->39087->38914->38778->38529->38524->38518->38518->38514		12个
到时候->38514		1个
钟才->38514		1个
凉快->39570->39539->39326->39317->39281->39238->39152->39127->38996->38949->38924->38915->38910->38865->38797->38691->38562->38514		18个
千姿百态->39552->39225->39099->39094->39090->39085->39036->39027->38964->38913->38818->38802->38779->38717->38605->38514		16个
石头->39616->39615->39584->39262->39196->39163->39156->39148->39122->39099->39085->39036->39023->38959->38685->38628->38621->38605->38514->38514		20个
听日->38514		1个
雕刻->39262->38605->38514		3个
成->39305->38514		2个
望夫石->38514		1个
八仙过海->38514		1个
观音坐莲->38514		1个
厉害->39584->39174->38514		3个
小孩->39507->39456->39214->39129->39049->38947->38924->38774->38771->38635->38613->38592->38577->38576->38543->38536->38514		17个
开眼界->39524->38628->38514		3个
灯光效果->39546->39405->39076->38854->38846->38795->38760->38637->38515		9个
美->39605->39544->39468->39464->39425->39417->39405->39373->39371->39361->39345->39343->39323->39313->39268->39254->39242->39230->39203->39172->39149->39138->39125->39124->39124->39080->39066->39063->39034->39024->39005->38946->38937->38894->38863->38858->38858->38835->38819->38757->38755->38719->38709->38672->38666->38624->38623->38597->38594->38590->38562->38548->38532->38519->38515		55个
爬楼梯->39174->38515		2个
公里->39475->39232->38977->38948->38919->38830->38785->38774->38676->38668->38534->38515		12个
辛苦->39631->39477->39205->39156->38920->38639->38515		7个
老人->39419->39214->39185->39137->39049->38955->38923->38903->38635->38592->38547->38543->38536->38533->38515		15个
走不动->38515		1个
享受->39004->38637->38516		3个
探险->38516		1个
小伙伴->38516		1个
合适->38574->38516		2个
特别之处->38992->38516		2个
地下->39583->39501->39489->39477->39425->39413->39315->39313->39290->39272->39254->39240->39219->39219->39217->39201->39124->39119->39090->39077->39070->39064->39005->38984->38977->38968->38944->38940->38923->38919->38915->38915->38904->38892->38885->38865->38862->38830->38819->38687->38685->38674->38668->38650->38628->38626->38621->38597->38570->38562->38551->38551->38516		53个
一路->39315->39203->39185->39023->39019->38863->38562->38519->38516		9个
美丽->39610->39411->39350->39332->39287->39169->39096->39090->39083->39039->39030->38999->38999->38997->38962->38856->38854->38827->38581->38562->38562->38525->38525->38516		24个
叹为观止->39440->39077->38933->38870->38824->38578->38516		7个
散客->39266->39266->38517		3个
太早->38517		1个
团队->39266->39083->39083->39083->38517		5个
宏伟->39495->38807->38758->38602->38517		5个
强会->38518		1个
增设->38518		1个
文化底蕴->38518		1个
宣传->39462->38518		2个
联合->38518		1个
湟川->39475->39431->39093->39071->38716->38518		6个
三峡->39620->39431->39271->39193->39093->39071->38716->38605->38518		9个
出售->38518		1个
相关->38518->38518		2个
书籍->38518		1个
书画->38518		1个
方式->39159->38518		2个
做好->39347->38518		2个
历史->39360->39176->38863->38518		4个
文化->38931->38518		2个
优美->39274->39248->39105->39008->38937->38893->38876->38632->38552->38518		10个
渲染->38518		1个
效果->39316->38978->38607->38589->38543->38539->38518		7个
满意->39561->39282->39027->38923->38885->38793->38785->38720->38577->38519		10个
时间->39633->39599->39579->39481->39470->39470->39466->39449->39447->39445->39426->39420->39392->39378->39377->39371->39336->39261->39256->39248->39233->39223->39216->39214->39183->39183->39175->39175->39152->39123->39093->39081->39045->39038->39038->39013->39011->38973->38958->38923->38922->38865->38864->38850->38850->38837->38837->38810->38803->38776->38776->38766->38763->38750->38747->38746->38700->38643->38638->38613->38603->38561->38544->38539->38536->38534->38529->38526->38524->38519		70个
一个半->39571->39152->39071->38901->38519		5个
带队->38966->38613->38519		3个
沿河->38519->38519		2个
冬天->39564->39138->39068->38753->38745->38519		6个
穿->39185->39082->38924->38691->38682->38543->38525->38519		8个
洞->39643->39625->39602->39576->39534->39440->39401->39369->39352->39324->39270->39138->39099->39085->39082->39071->39068->39060->39036->39019->39016->38945->38924->38872->38871->38846->38845->38845->38842->38830->38830->38802->38779->38774->38714->38691->38651->38519		38个
热->39185->39156->39114->39038->39003->38615->38614->38519		8个
脱衣->38519		1个
沿途->38964->38903->38865->38850->38819->38685->38621->38525->38519		9个
两岸->38964->38519		2个
风景秀丽->39094->38908->38776->38519		4个
洞口->39440->39185->39185->39185->39174->39124->39099->39099->39085->39085->39036->39036->38977->38919->38744->38668->38628->38628->38519		19个
取票->39641->39640->39639->39637->39636->39623->39618->39606->39601->39598->39593->39591->39590->39587->39580->39578->39576->39572->39567->39557->39556->39539->39538->39528->39523->39523->39515->39513->39500->39487->39476->39467->39457->39452->39450->39444->39440->39431->39427->39426->39422->39420->39415->39382->39378->39377->39364->39363->39359->39355->39346->39345->39342->39340->39330->39329->39311->39310->39302->39301->39291->39283->39273->39259->39259->39249->39243->39243->39238->39236->39230->39223->39210->39198->39194->39183->39178->39168->39166->39165->39161->39157->39151->39137->39133->39129->39129->39129->39125->39124->39123->39118->39098->39093->39067->39045->39045->39017->38991->38990->38983->38980->38980->38975->38967->38957->38955->38945->38931->38930->38927->38926->38923->38923->38921->38918->38916->38903->38890->38874->38873->38870->38860->38857->38850->38836->38801->38756->38707->38689->38671->38670->38660->38658->38520		135个
服务态度->39580->39560->39379->39353->39183->39130->38991->38966->38931->38921->38903->38783->38701->38671->38600->38520		16个
宽大->38520		1个
看头->38520		1个
深不可测->38521		1个
值得一看->39623->39608->39581->39537->39499->39460->39440->39367->39347->39319->39296->39169->39150->39109->39098->39047->39034->39031->39015->38984->38960->38948->38833->38772->38767->38749->38661->38636->38602->38551->38550->38542->38540->38521		34个
服务周到->39346->38522		2个
详细->39188->38804->38743->38651->38562->38522		6个
避暑胜地->38985->38523		2个
老人家->39357->38985->38955->38897->38892->38787->38761->38685->38682->38621->38569->38533->38531->38523		14个
特->38874->38523		2个
登记->38524		1个
即可->39634->38660->38524		3个
入->39440->39426->38947->38837->38729->38724->38658->38524		8个
非->39496->39045->38834->38524		4个
假期->39551->39355->39347->39303->38943->38920->38870->38618->38617->38606->38592->38534->38532->38524		14个
来会->38524		1个
等候->39633->38524		2个
长->39608->39481->39447->39445->39420->39378->39377->39256->39238->39225->39217->39123->39071->38864->38850->38832->38830->38797->38776->38750->38747->38746->38637->38526->38524		25个
瑰宝->38525		1个
检票口->38525		1个
路程->39608->39547->38949->38785->38747->38694->38525		7个
出口->39546->38850->38846->38628->38525		5个
瀑布->39537->39503->39482->39394->39226->39226->39185->39169->39156->39099->39085->39036->39019->39005->38992->38958->38875->38845->38845->38824->38816->38802->38597->38590->38586->38567->38562->38551->38525		29个
寿星->38845->38525		2个
公->38525		1个
双龙->39169->39122->38525		3个
戏珠->39122->38525		2个
飞象->38525		1个
过河->38525		1个
多个->38845->38525		2个
人为->38525		1个
一船->39152->38525		2个
船桨->38525		1个
划船->38752->38525		2个
那种->39191->38525		2个
小艇->38525		1个
节假日->39527->39416->38839->38835->38834->38823->38650->38593->38578->38577->38571->38536->38525		13个
特别->39612->39611->39607->39554->39551->39458->39409->39310->39278->39233->39226->39217->39099->39096->39091->39085->39065->39050->39036->39026->38963->38946->38875->38862->38830->38830->38828->38825->38801->38779->38768->38741->38740->38735->38730->38715->38682->38627->38592->38532->38525		41个
多人->39230->39230->38750->38525		4个
限流->39173->38525		2个
结束->39232->38986->38978->38525		4个
路径->38525		1个
路途->39633->38525		2个
折回->38525		1个
高处->38525		1个
往下->38525		1个
角度->38525		1个
阶级->39470->39470->39470->38525		4个
不停->38966->38525		2个
穿着->38525		1个
防滑->38691->38682->38525		3个
鞋->38525		1个
佩戴->38525		1个
帽子->38525		1个
水滴->38525->38525		2个
深色->38525		1个
弄脏->38525		1个
气温->39042->38814->38525		3个
度->39042->39018->38821->38525		4个
潮湿->38685->38682->38621->38536->38525		5个
暗->39013->38682->38525		3个
注意安全->38525		1个
出口处->39643->38785->38525		3个
小吃店->38525->38525		2个
饭店->38525		1个
消费水平->38525		1个
贵->39589->39506->39482->39472->39455->39443->39357->39318->39300->39271->39259->39258->39250->39191->39184->39184->39155->39111->39076->39039->38880->38855->38846->38816->38809->38772->38740->38739->38716->38715->38692->38682->38675->38531->38525		35个
玉米->38525		1个
凉粉->38525		1个
牛肉丸->38525		1个
方便面->38525		1个
大门口->38525		1个
特长->38525		1个
店->38525		1个
去游->38526		1个
人太多->39600->39551->39509->39453->39441->39433->39427->39417->39406->39404->39400->39394->39391->39378->39372->39370->39312->39275->39251->39248->39178->39167->39123->39116->39085->39059->39036->38981->38980->38979->38869->38824->38751->38695->38640->38618->38612->38526		38个
错峰->39056->38564->38527		3个
出行->39639->39136->39136->39056->38577->38536->38527		7个
交点->38527		1个
高速->38903->38647->38574->38527		4个
费->38527		1个
路->39631->39361->39305->39259->39174->39022->38955->38947->38947->38865->38805->38685->38621->38566->38534->38527		16个
畅通无阻->38527		1个
中山->38527		1个
古镇->38527		1个
至达->38527		1个
洞里->39540->39539->39466->39461->39368->39324->39317->39301->39242->39153->39152->39142->39100->39023->39019->38865->38818->38635->38582->38581->38565->38527		22个
横立->38527		1个
一观->38527		1个
仔细->38957->38676->38527		3个
分钟->39633->39546->39453->39232->39205->39045->38990->38981->38884->38861->38850->38850->38719->38685->38685->38621->38621->38527		18个
短->39599->39470->39449->39267->39261->39233->39013->38891->38865->38527		10个
总觉->38527		1个
意犹未尽->38527		1个
环境卫生->39440->38528		2个
干净->39440->39314->39298->39234->38528		5个
完个->38529		1个
开发->39358->39240->39132->38970->38902->38650->38529		7个
多一点->38529		1个
玩长点->38529		1个
陪->39264->39174->38568->38531		4个
反正->39006->38531		2个
挺不错->39454->39277->39259->39240->39144->38788->38784->38555->38545->38532		10个
岩石->39186->39019->39018->38908->38821->38685->38685->38621->38621->38532		10个
桂林->39643->39271->39258->39247->39246->39174->39047->38984->38945->38942->38837->38697->38669->38661->38553->38532		16个
停->39569->39325->38536->38532		4个
外面->39582->39238->39115->38980->38936->38869->38830->38708->38532		9个
私人->38532		1个
停车场->39435->39305->38992->38578->38536->38536->38536->38532		8个
收->38532->38532		2个
上坡->39216->38532		2个
车位->38578->38532		2个
五一->39551->39426->39306->39303->39164->38747->38629->38606->38536->38532		10个
半小时->39630->39486->39259->39235->38947->38830->38638->38638->38532		9个
车->38863->38537->38532		3个
接受->39643->39252->39205->38532		4个
瑰丽->39593->39390->39232->39188->38913->38870->38845->38845->38687->38671->38649->38542->38540->38533		14个
梦幻->38533		1个
童话世界->38533		1个
旅游观光->39086->38533		2个
多岁->38533		1个
父母->38932->38774->38629->38533		4个
开心->39629->39562->39492->39443->39344->39320->39310->39229->39213->39172->39166->39083->38988->38961->38954->38800->38755->38732->38629->38619->38619->38609->38609->38533		24个
机会->39618->39510->39324->39263->39059->38897->38881->38630->38619->38572->38533		11个
岁->38924->38923->38547->38533		4个
免费参观->38533		1个
提前->39416->39367->39305->39243->39217->39121->39047->38870->38702->38679->38640->38533		12个
洞内->39616->39474->39459->39458->39325->39324->39129->39094->39068->39068->39068->39065->39042->39013->38980->38979->38974->38946->38940->38845->38840->38824->38814->38775->38746->38693->38691->38684->38682->38638->38627->38623->38613->38603->38602->38599->38592->38586->38562->38547->38536->38536->38534->38533		44个
扩张->38533		1个
东西->39102->38907->38817->38716->38715->38686->38654->38577->38561->38539->38533		11个
有条->38534		1个
可供->38534		1个
小河->38747->38606->38534		3个
区别->38900->38534		2个
春节假期->38534		1个
超多人->38829->38534		2个
里外->38534		1个
镇到->38534		1个
期待->39332->38791->38723->38674->38534		5个
扩宽->38534		1个
多能->38534		1个
延长->38534		1个
开放->38534		1个
赞->39417->39386->39310->39283->39121->39018->38863->38799->38623->38534		10个
吃->39305->38907->38817->38772->38686->38644->38535		7个
住->38730->38535		2个
适宜->39013->38535		2个
三位->38536		1个
发小->38536		1个
第一次->39643->39605->39429->39099->39085->39036->38915->38914->38897->38853->38746->38618->38536		13个
警报->38536		1个
赞美->38536		1个
整体->39329->38777->38747->38746->38718->38536		6个
评价->38536		1个
美好->38822->38819->38536		3个
经验->38536->38536->38536->38536		4个
人多->39630->39614->39602->39557->39532->39527->39395->39238->39237->39234->39217->39180->39173->39129->39052->39016->38980->38974->38967->38943->38864->38815->38718->38558->38536->38536->38536		27个
想->39643->39431->39216->39152->39082->39038->38995->38901->38774->38748->38626->38615->38614->38536		14个
消费->39081->38779->38779->38553->38536		5个
早上->39114->38536		2个
八点->38620->38536		2个
入门->39440->38536		2个
迟->38536		1个
十点->38536		1个
吃饭->39582->39214->38772->38537->38536		5个
自驾->38830->38556->38536		3个
堵塞->38536		1个
村民->38536		1个
设置->38536		1个
十五分钟->39266->38647->38536		3个
口->38536		1个
伞->38536		1个
以防->38536		1个
雨滴->38536		1个
放滑->38536		1个
路线->39277->38536->38536		3个
办法->39005->38536		2个
回路->38536		1个
翻回->38536		1个
选择->39248->39225->39144->38947->38936->38850->38850->38847->38536		9个
逆->38536		1个
选->38536		1个
游后->38845->38536		2个
资讯->38536		1个
中心->39500->38850->38536		3个
可省->38536		1个
半钟->38865->38536		2个
真心->39183->38754->38536		3个
记住->38536		1个
厕所->38855->38551->38536		3个
若人->38536		1个
需->38903->38903->38536		3个
消耗->38536		1个
旅途愉快->38536		1个
劝说->38537		1个
加钱->38537		1个
买->39643->39637->39475->39431->39417->39416->39415->39366->39347->39328->39281->39271->39271->39271->39238->39209->39156->39093->39069->38957->38837->38819->38716->38715->38547->38537		26个
相框->38537		1个
无奈->38537		1个
必去->38538		1个
经典->39173->39134->38845->38538		4个
去程->38539		1个
走路->39596->39477->39393->39259->39221->39216->39138->39082->39020->38959->38947->38947->38886->38860->38850->38842->38685->38639->38621->38579->38539		21个
回程->39156->38717->38564->38539		4个
温度->39566->39459->39219->39068->39018->39000->38940->38821->38788->38746->38615->38614->38581->38539		14个
清凉->39512->39474->39387->39324->39226->39203->39077->39022->38887->38802->38615->38615->38614->38614->38539		15个
卫生->39008->38539		2个
一个多->39230->39145->39045->38923->38861->38861->38539		7个
紧凑->38539		1个
速度->38978->38539		2个
太快->39627->39223->39126->39005->38978->38923->38539		7个
性价比->39578->39520->39490->39449->39443->39369->39276->39208->39155->39102->39043->38952->38941->38817->38816->38692->38685->38621->38539		19个
神秘->39411->39362->39274->39162->39018->38913->38885->38845->38845->38815->38671->38649->38630->38551->38542->38540		16个
石钟乳->39296->38845->38544->38542->38540		5个
洞穴->39319->38968->38845->38839->38542->38540		6个
暗河->39119->38964->38919->38919->38917->38883->38845->38830->38830->38687->38668->38628->38567->38542->38540		15个
蜚声中外->38845->38540		2个
山青水秀->38543		1个
配->38543		1个
地面->38970->38682->38543		3个
湿滑->38970->38691->38543		3个
照顾->38543		1个
救生衣->39368->39185->39185->39156->38890->38704->38543		7个
味道->39084->38822->38581->38564->38543		5个
受不了->38543		1个
最为->38562->38544		2个
关心->38544		1个
整整->38544		1个
包括->39506->38544		2个
河流->39185->39185->39156->39152->38708->38544		6个
休闲->39586->39553->39549->38997->38971->38954->38951->38617->38545		9个
好去处->39553->39549->39474->39324->39265->39131->39068->39063->39022->38997->38954->38671->38665->38545		14个
偏->39584->39212->38912->38545		4个
不愧为->39537->39324->38785->38567->38546		5个
照片->39643->39643->39643->39047->38978->38863->38690->38690->38664->38613->38613->38546		12个
稍贵->39205->38547		2个
注意事项->38547		1个
免费->39643->38924->38690->38670->38660->38623->38613->38613->38547		9个
一张->39466->38926->38923->38771->38547		5个
这方面->39161->38547		2个
到位->39305->39300->38773->38701->38547		5个
船->39466->39290->39281->39232->39226->39225->39152->39152->39019->38986->38873->38758->38613->38581->38549		15个
进门->38923->38550		2个
里边->39546->38550		2个
服务员->39331->39330->39025->38550		4个
态度->39643->39643->39517->39331->39330->39233->39124->39025->39008->38651->38550		11个
山洞->39541->39229->38947->38936->38766->38565->38551		7个
中有河->38551		1个
河内->39169->39090->39005->38819->38551		5个
卫生间->38551		1个
先上->38551		1个
有山有水->38552		1个
大且->38552		1个
相比->39159->39155->39054->38742->38675->38552		6个
各有->38552		1个
比拟->38553		1个
周边->39460->38922->38869->38692->38553		5个
推荐->39642->39640->39595->39558->39465->39452->39408->39249->39105->39087->39029->39023->39016->38986->38980->38954->38932->38909->38901->38826->38822->38815->38796->38737->38691->38652->38595->38553		28个
请示->38554		1个
类型->38742->38675->38554		3个
预定->39500->39424->39424->39424->39273->38555		6个
成功->39045->38947->38555		3个
早->39384->39209->38555		3个
通知->38555		1个
平->39444->38556		2个
吋->38556		1个
停车->39609->39546->39433->39417->38945->38835->38754->38743->38680->38613->38564->38556		12个
走得->39267->39006->38556		3个
有点累->38992->38986->38556		3个
设->38779->38556		2个
快速通道->38556		1个
不愿->38556		1个
广东->39534->39493->39316->39288->39228->39171->38912->38825->38774->38673->38557		11个
极力推荐->38557		1个
别选->38839->38558		2个
假日->38558		1个
优雅->39041->38560		2个
景色宜人->38560		1个
分享->38581->38560		2个
适中->38561		1个
包含->38820->38769->38561		3个
能边->38561		1个
看边->38561		1个
学到->39149->38561		2个
可人->38562		1个
欢声笑语->38562		1个
洞外->38814->38562		2个
有待->38692->38562		2个
提高->39426->38692->38562		3个
不亏->38563		1个
国家->39134->39083->38936->38563		4个
够->39643->39641->39525->39276->39073->38870->38643->38637->38637->38564->38564->38564		12个
高->39578->39490->39410->39276->39208->39150->39124->38974->38912->38779->38754->38705->38692->38678->38659->38564->38564		17个
深->39146->38714->38564		3个
门票价格->39076->39039->38769->38724->38711->38678->38675->38616->38564		9个
出游->39618->39144->39063->39045->38990->38974->38839->38765->38750->38615->38614->38564		12个
慢慢->39482->38979->38914->38914->38737->38730->38730->38682->38628->38564		10个
避开->38736->38577->38564		3个
高峰->38564		1个
小食->38564		1个
价格->39428->39424->39373->39338->39318->39295->39267->39252->39249->39111->39098->39081->39009->38948->38895->38880->38837->38809->38798->38779->38775->38754->38729->38659->38628->38572->38564		27个
离谱->38564		1个
一小->38564		1个
碗->38564		1个
萝->38564		1个
不好->39643->39643->39582->39467->39397->39368->39331->39330->39216->38824->38600->38564		12个
休息->39238->38564		2个
空间->39013->38722->38674->38626->38564		5个
地质->38741->38731->38708->38673->38565		5个
变化->39543->39176->39004->38565		4个
大海->38565		1个
变->38565		1个
一堂->38565		1个
地理课->38565		1个
避暑->39534->39512->39479->39253->39131->39126->39068->39042->39022->38956->38856->38797->38780->38691->38566		15个
连卅->38567		1个
千奇->38887->38567		2个
百态->38887->38567		2个
藏有->38862->38567		2个
分->39545->39544->39526->39516->39496->39483->39474->39470->39453->39443->39425->39414->39412->39411->39405->39404->39403->39402->39401->39398->39394->39390->39389->39387->39385->39381->39373->39371->39352->39327->39322->39321->39320->39265->39226->39124->38986->38845->38706->38567		40个
三层->39470->38977->38919->38668->38567		5个
元旦假期->38568		1个
天气->38568		1个
不算->39541->39506->39497->39259->39238->39196->39193->39160->38963->38949->38842->38687->38568		13个
去过->39643->39624->39564->39514->39499->39482->39369->39319->39205->39146->39123->39105->39073->39034->38859->38825->38816->38799->38647->38630->38617->38592->38587->38585->38581->38568		26个
一路上->38568		1个
讲师->38568		1个
最舒服->38568		1个
几分钟->38568		1个
旅程->39562->39146->39103->39059->39045->38978->38870->38569		8个
足够->38569		1个
龙宫->38570		1个
美不胜收->38570		1个
畅游->38570		1个
心旷神怡->39512->38570		2个
游行->38571		1个
程->38571		1个
硬要->38571		1个
花个->38571		1个
早点->39384->39234->39129->38571		4个
我点->38571		1个
估计->38839->38747->38571		3个
经历->38801->38571		2个
好几个->38571		1个
最靓->38571		1个
第二次->39543->39317->39215->39143->39006->38776->38770->38639->38572		9个
心灵->38572		1个
成熟->39525->39128->38572		3个
设备->38572		1个
设施->39134->38929->38711->38692->38572		5个
完善->39389->39191->38929->38711->38692->38572		6个
小摊贩->38572		1个
一碗->38572		1个
送->38766->38572		2个
水晶->38581->38572		2个
镜架->38572		1个
老百姓->38572		1个
实诚->38572		1个
扶贫->38572		1个
人不多->39346->39203->39098->38928->38870->38834->38592->38573		8个
舒服->39477->39399->39389->39238->39219->39143->39129->39077->39061->38985->38891->38884->38873->38820->38808->38629->38615->38614->38592->38573		20个
孩子->39535->39324->39271->39160->38985->38932->38779->38736->38691->38573		10个
自驾游->39431->39083->39031->38772->38754->38597->38574		7个
二广->38574		1个
直达->39615->38827->38574		3个
一人游->38574		1个
二人->38574		1个
游到->38574		1个
话->38849->38574		2个
南->38614->38574		2个
千年->39324->38574		2个
苗寨->38574		1个
自然景观->39193->38998->38979->38684->38575		5个
用心->38575		1个
船游->39203->39020->38834->38818->38576		5个
震憾->38576		1个
可带->39214->38576		2个
三四岁->38576		1个
俩个->38577		1个
累->39630->39456->39410->39193->39185->39174->39152->39006->38901->38882->38829->38643->38577->38577		14个
爱人->38922->38577		2个
少->39542->39540->39455->39235->39126->39102->38974->38865->38817->38817->38676->38644->38577		13个
运动->38577		1个
队伍->39630->39217->38981->38577		4个
喀斯特->38853->38801->38578		3个
本来->39466->39303->38578		3个
面貌->38578		1个
自以为是->38578		1个
装->38578		1个
彩灯->39156->39019->38578		3个
败笔->38578		1个
令人->38821->38578		2个
管理->39389->39358->39305->39234->39191->39161->39161->39161->39161->39161->39038->39003->38909->38773->38711->38670->38620->38578		18个
跟上->38869->38863->38578		3个
塞车->39259->39234->39230->39038->39003->38837->38578		7个
告知->39204->39204->38578		3个
山下->38578		1个
宰->38578		1个
好久->39156->39139->39129->38579		4个
体验->39356->39307->39159->38965->38917->38857->38827->38794->38752->38712->38676->38670->38592->38579		14个
超级->39581->39310->39239->39230->39177->38893->38717->38709->38581->38580		10个
远近闻名->38581		1个
旅游景点->39083->39001->38774->38774->38581		5个
夏天->39564->39564->39534->39399->39142->39113->39110->39068->39026->39018->38996->38915->38910->38856->38780->38742->38615->38615->38614->38614->38581		21个
极好->38581		1个
凉爽->39619->39399->39253->39242->39142->39129->39126->39113->39065->39061->39019->39018->38775->38742->38635->38615->38614->38592->38583->38581		20个
一大->39002->38581		2个
撑->38581		1个
河->39401->38856->38758->38581		4个
上游->38581		1个
看着->39604->39022->38581		3个
灯火->38581		1个
照射->39019->39018->38827->38581		4个
摇曳多姿->38581		1个
美极了->38581		1个
赶上->39397->38581		2个
梨节->38581		1个
梨->38581		1个
冰镇->38581		1个
水里->38970->38581		2个
成片->38581		1个
爽->38581		1个
一点儿->38581		1个
渣->38581		1个
挺好玩->39612->39566->39352->39298->39007->38793->38591->38582		8个
暖和->39138->38582		2个
造型->38599->38582		2个
耐心->38957->38863->38583		3个
很漂亮->39617->39607->39602->39585->39576->39553->39538->39533->39516->39492->39480->39475->39422->39410->39406->39339->39273->39262->39210->39187->39168->39165->39152->39082->39081->39025->39023->38999->38998->38988->38972->38963->38962->38957->38949->38943->38923->38905->38886->38881->38879->38767->38701->38681->38679->38638->38625->38584		48个
偏僻->39526->39189->38904->38584		4个
还好->39478->39415->39388->39348->39236->39006->38692->38640->38601->38585		10个
预订->39328->38586		2个
下单->38916->38586		2个
还行->39615->39481->39145->38952->38787->38782->38587		7个
一玩->39506->39498->39199->38982->38587		5个
节日->39625->39437->39371->39178->39167->39059->38736->38588		8个
人大->38588		1个
多排->38588		1个
钟->39546->39532->39129->39071->39071->38969->38865->38823->38588		9个
队->39433->39395->39374->39281->39275->39251->39167->38588		8个
钟乳洞->38607->38589		2个
大同小异->39477->38974->38589		3个
唯独->38589		1个
陆地->38845->38589		2个
出不来->38607->38589		2个
国庆->39532->39435->39415->39406->39400->39397->39395->39391->39355->39302->39301->39301->39259->39259->39236->39232->39230->39217->39167->39123->39102->39057->39056->38947->38870->38850->38841->38839->38831->38829->38702->38640->38591		33个
一种->39169->39141->39122->38919->38869->38785->38758->38668->38592		9个
无聊->39070->38592		2个
精华->38922->38592		2个
错开->39167->38869->38592		3个
平时->39180->38979->38850->38839->38612->38608->38592		7个
凉->38788->38594		2个
环境优美->39642->39511->39150->38809->38604->38595		6个
解说员->38595		1个
专业->39233->39226->39130->38595		4个
九曲十八弯->38597		1个
游洞->39225->38597		2个
污染->38598		1个
好看->39620->39541->39520->39482->39298->39290->39262->39255->39162->39156->39020->38963->38837->38775->38762->38736->38723->38710->38710->38693->38675->38653->38601->38599		24个
独特->39504->39503->39405->39159->39107->38971->38822->38759->38599		9个
春节->39639->39633->39305->39248->39235->39177->39136->38979->38973->38699->38699->38624->38620->38612->38608->38600		16个
太多人->39639->39631->39501->39375->39282->39259->39124->38973->38920->38850->38850->38837->38600		13个
上船->39374->39305->39305->39174->38990->38850->38837->38824->38600		9个
有意思->39414->39142->38862->38617->38603		5个
想象力->39142->38902->38829->38603		4个
前去->38700->38624->38604		3个
带上->38932->38897->38604		3个
老婆子->38604		1个
女->38604		1个
重游旧地->38604		1个
越做越->38604		1个
感受一下->38846->38766->38605		3个
风情->39153->38605		2个
力量->38605		1个
好美->39472->39386->39308->39270->39154->38872->38730->38611->38606		9个
漆黑->38747->38606		2个
神秘感->38747->38606		2个
期间->39435->39391->39248->39236->39177->39175->38629->38620->38608		9个
妈妈->39354->39282->39045->39045->39045->38624->38609		7个
姨姨->38609		1个
外婆->38609->38609		2个
心心念念->38609		1个
想来->39209->38986->38609		3个
州长->38609		1个
外公->38609		1个
工作->39205->39108->38609		3个
缘故->39193->38609		2个
调->38609		1个
家人->39423->39342->39264->39174->39174->39082->38800->38800->38609		9个
心满意足->38609		1个
好靓->38866->38768->38610		3个
好像->39475->39154->39138->38970->38947->38610		6个
交通->39621->39615->39609->39594->39509->39494->39221->39041->39031->38928->38863->38827->38743->38613		14个
便利->39509->38928->38613		3个
收费->38846->38613		2个
售票处->39574->39416->39333->39305->39273->39256->39093->38660->38613		9个
领->39279->39275->38613		3个
洞后->38865->38658->38613		3个
凑够->38613		1个
一条->39305->39152->39152->39076->39050->38883->38870->38613		8个
坑->39466->38693->38615->38614->38613		5个
模糊->38613		1个
打算->39003->38613		2个
去照->38613		1个
蛮有意思->38613		1个
总共->38865->38613		2个
不到->39508->39471->39398->39230->39099->39085->39081->39036->38981->38923->38840->38613		12个
坑得->38615->38614		2个
好开心->38615->38614		2个
整->38615->38614		2个
过程->39266->39146->39086->38816->38615->38614		6个
冷气->38615->38614		2个
庇->38615->38614		2个
强->38615->38614		2个
圣地->39534->38956->38615->38614		4个
勾引->38615->38614		2个
广州->39209->38971->38952->38718->38615->38614		6个
找->39580->39282->39129->38615->38614		5个
艰难->38615->38614		2个
偶然之间->38615->38614		2个
意外->39365->38615->38614		3个
发现->39259->39129->38995->38903->38628->38615->38614		7个
一入->38615->38614		2个
门口->39364->39305->39305->39286->39082->39022->38834->38615->38614		9个
无比->39047->38903->38615->38614		4个
讲->38615->38614		2个
五到->39616->38615->38614		3个
七度->38615->38614		2个
冷柜->38615->38614		2个
大雨->39461->39373->39126->38615->38614		5个
原因->38727->38615->38614		3个
